-11,-5,0,0,0,-16,-4,-6,-18
-13,-6,-1,0,0,-19,-7,-6,-21
-7,-3,0,0,1,-10,1,-2,-16
-12,-5,0,0,0,-16,-6,-6,-20
-11,-4,0,0,2,-13,1,-4,-14
-6,1,0,0,1,-10,3,-1,-10
-4,0,1,0,1,-11,3,-1,-17
0,5,1,0,12,-1,5,2,-5
-8,-3,0,0,1,-12,1,-2,-16
-10,-4,-1,0,0,-15,0,-5,-18
-10,-5,-1,0,0,-15,0,-5,-20
-13,-6,-2,-1,-1,-14,-1,-6,-19
-11,-5,0,0,0,-14,-5,-6,-19
-7,-1,1,0,1,-15,3,-3,-19
-12,-5,-1,0,0,-15,-6,-6,-21
-7,-1,0,0,-1,-12,0,-5,-12
-6,-1,1,0,1,-13,3,-2,-19
-5,-3,0,0,1,-10,2,-1,-16
1,6,1,1,14,0,6,3,-5
-6,-2,-1,0,0,-13,2,-2,-17
-10,-3,0,0,7,-10,1,-3,-8
-10,-4,-1,0,1,-14,0,-5,-18
-13,-6,-1,0,0,-20,-8,-6,-22
-12,-6,-2,-1,-1,-16,-1,-5,-19
-2,4,1,0,1,-8,6,-1,-13
-10,-4,0,0,2,-14,1,-4,-15
-9,-3,0,1,3,-13,1,-3,-13
-2,4,1,0,1,-8,6,-1,-14
-10,-4,-1,0,0,-14,0,-5,-18
-10,-5,-2,-1,-1,-16,0,-4,-17
-10,-5,-2,-1,-1,-16,0,-4,-17
-7,0,1,0,1,-15,3,-3,-19
-7,-1,1,0,1,-12,2,-4,-19
-7,-1,1,0,1,-16,3,-3,-19
-2,4,0,0,0,-7,5,1,-9
-11,-5,-1,0,0,-14,-5,-6,-19
-11,-2,1,0,1,-14,1,-7,-20
-11,-5,-2,-1,-1,-16,-1,-5,-18
-12,-6,-1,0,0,-16,-7,-6,-23
-10,-3,0,0,2,-12,1,-3,-14
-10,-4,0,0,2,-19,0,-4,-16
-5,-3,0,0,1,-10,2,-1,-16
-10,-4,0,0,3,-13,1,-4,-13
-12,-5,0,0,0,-14,-5,-6,-19
-6,1,1,0,1,-11,3,-4,-18
-4,4,1,0,2,-9,6,-2,-15
-11,-2,1,0,1,-14,1,-6,-20
-5,1,0,0,1,-9,4,0,-9
-9,-4,-1,0,-1,-12,-3,-6,-17
-11,-5,-2,-1,-1,-16,-1,-5,-19
0,5,0,0,11,-1,5,2,-5
-12,-6,-1,0,0,-16,-6,-6,-20
-7,-1,1,0,1,-11,2,-4,-19
-5,0,0,0,1,-10,3,0,-9
-6,0,0,0,2,-11,3,-2,-10
-11,-5,-1,-1,-1,-17,0,-5,-21
-12,-5,0,0,0,-14,-6,-6,-20
-7,-1,1,0,1,-16,3,-3,-19
-7,-1,0,0,2,-11,3,-1,-11
-11,-4,0,0,2,-13,1,-4,-14
-3,3,0,0,1,-9,5,1,-9
-12,-6,-1,0,0,-17,-6,-6,-20
-11,-6,-2,-1,-1,-16,-1,-5,-19
-12,-6,-1,0,0,-18,-6,-6,-21
-5,1,0,0,1,-10,4,0,-9
-11,-5,-1,0,0,-16,-1,-5,-20
-13,-6,-2,-1,-1,-18,-2,-6,-20
-11,-5,-1,0,0,-17,-5,-6,-20
-4,1,0,0,5,-8,4,0,-8
-8,-1,1,0,1,-12,2,-4,-19
-4,3,0,0,1,-9,5,1,-8
-11,-4,0,0,2,-13,0,-4,-14
-13,-5,0,0,1,-16,-6,-6,-21
-4,3,0,0,3,-9,5,1,-8
-8,-3,0,0,0,-13,-2,-5,-14
-10,-5,-2,-1,-1,-16,0,-4,-17
-10,-2,1,0,1,-14,1,-6,-21
-7,-3,0,1,1,-10,2,-2,-16
0,4,0,0,12,-2,5,2,-5
-11,-5,-2,-1,-1,-16,-1,-5,-19
0,4,1,1,13,-2,5,2,-6
-7,-3,0,0,1,-10,2,-2,-16
-10,-5,-1,0,0,-13,-4,-6,-15
2,7,1,0,12,1,7,4,-4
-8,-3,0,0,-1,-13,-1,-5,-14
-7,-1,1,0,1,-16,3,-3,-19
-7,-3,0,0,1,-9,1,-2,-16
2,7,1,1,13,0,7,4,-6
-12,-5,-1,0,0,-14,-6,-6,-21
-7,-1,1,0,1,-15,3,-3,-19
-10,-4,-2,-1,-1,-14,0,-4,-16
-6,1,0,0,1,-10,4,-1,-10
-13,-6,-1,0,0,-22,-8,-6,-22
-13,-6,-2,-1,-1,-14,-1,-6,-19
-12,-3,1,0,1,-21,0,-7,-26
-13,-6,-1,0,0,-19,-7,-6,-21
-8,-2,1,0,1,-13,2,-5,-19
-5,1,0,0,1,-9,3,0,-9
-12,-6,-1,0,0,-16,-6,-6,-22
-12,-5,0,0,0,-16,-6,-6,-20
-10,-3,0,0,2,-12,2,-3,-14
3,8,1,0,14,2,7,4,-3
-7,-1,1,0,1,-12,2,-5,-20
-9,-4,-1,0,-1,-14,-2,-6,-16
-8,-2,0,0,1,-11,2,-2,-13
-11,-5,-1,0,0,-18,-4,-6,-20
-10,-4,0,0,2,-14,1,-4,-15
-12,-5,0,0,0,-16,-6,-6,-20
-7,-2,1,0,1,-17,2,-4,-21
-7,-1,0,0,2,-12,2,-2,-11
-7,-1,1,0,1,-12,2,-4,-19
-10,-2,0,0,7,-10,2,-3,-7
-11,-5,-1,0,0,-17,0,-5,-21
-4,1,0,0,4,-8,4,0,-8
-7,-1,1,0,1,-15,3,-3,-19
-12,-6,-2,-1,-1,-15,-1,-6,-19
-9,-3,-1,0,0,-14,1,-4,-18
-4,3,0,0,4,-8,5,0,-7
-12,-5,0,0,0,-15,-6,-6,-20
-10,-3,0,0,2,-12,1,-3,-14
-3,2,0,0,1,-10,4,1,-9
-12,-5,-1,0,0,-14,-5,-6,-20
-10,-3,0,0,2,-13,1,-3,-14
-13,-6,-1,0,0,-22,-8,-7,-23
-4,0,1,0,1,-9,3,-2,-16
-4,1,1,0,1,-8,4,-1,-15
-13,-6,-1,0,0,-21,-8,-6,-22
-8,-4,0,0,2,-16,0,-4,-16
-3,3,0,0,1,-9,5,1,-8
-12,-5,0,0,0,-14,-5,-6,-19
-12,-5,0,0,0,-16,-6,-6,-20
-1,4,0,0,10,-2,5,1,-6
-12,-5,-1,0,0,-14,-6,-6,-20
-11,-5,-2,-1,-1,-16,0,-4,-18
-7,-3,0,0,1,-10,1,-2,-16
-4,3,0,0,4,-8,5,0,-7
-10,-5,-1,0,0,-17,-4,-6,-18
-7,-1,1,0,1,-15,3,-3,-19
-8,-1,1,0,1,-12,2,-4,-19
-12,-6,-2,-1,-1,-16,-1,-5,-19
-11,-5,0,0,0,-13,-4,-6,-17
3,8,1,0,14,2,7,4,-3
-11,-5,0,0,2,-20,-1,-4,-16
-11,-5,-2,-1,-1,-16,-1,-5,-19
-12,-5,-1,0,0,-18,-5,-6,-21
-12,-5,0,0,0,-14,-6,-6,-20
-12,-5,0,0,1,-17,-6,-6,-19
-7,-2,1,0,1,-16,2,-4,-20
-11,-5,0,0,0,-15,-4,-6,-18
-10,-5,0,0,0,-15,-4,-6,-17
-4,-1,0,1,1,-9,3,0,-15
-13,-6,-1,0,0,-21,-8,-6,-22
-7,-1,1,0,1,-10,2,-4,-19
-7,-3,0,1,1,-10,2,-2,-16
-12,-5,-1,0,0,-14,-6,-6,-20
-10,-3,0,0,2,-12,2,-3,-14
-10,-4,-1,0,1,-15,0,-5,-18
-12,-5,-1,0,0,-15,-6,-6,-21
-13,-6,0,0,1,-17,-7,-6,-21
-3,1,1,0,1,-11,4,0,-15
2,6,0,0,0,-3,7,5,-6
-11,-5,-1,0,0,-16,-1,-5,-21
-7,-1,1,0,1,-12,2,-4,-19
-10,-5,-2,-1,-1,-16,0,-4,-17
-11,-5,0,0,0,-15,-5,-6,-19
-2,2,0,0,4,-7,5,1,-8
-12,-5,-1,0,0,-15,-6,-6,-20
-7,0,1,0,1,-11,3,-4,-19
-13,-6,-1,0,0,-20,-8,-7,-22
-3,3,0,0,1,-8,5,1,-9
-1,3,0,1,11,-2,4,1,-7
-8,-1,1,0,1,-12,2,-4,-19
-11,-5,-1,-1,-1,-18,0,-5,-21
-6,0,1,0,1,-15,3,-3,-19
-9,-3,-1,0,0,-14,1,-3,-17
-12,-5,-1,0,0,-15,-6,-6,-21
-12,-6,-2,-1,-1,-15,-1,-6,-19
-8,-3,0,1,1,-11,1,-2,-16
-3,2,0,0,1,-10,4,1,-8
0,4,0,0,12,-1,5,2,-5
0,5,1,1,12,-1,5,2,-5
-9,-3,0,1,3,-13,1,-3,-13
-12,-5,0,0,1,-16,-6,-6,-20
-2,3,0,1,11,-2,4,1,-7
-10,-4,0,0,2,-13,1,-3,-15
-7,-1,1,0,1,-11,2,-4,-18
-3,2,1,0,1,-11,4,0,-15
-12,-5,-1,0,0,-15,-6,-6,-21
-12,-5,0,0,1,-16,-6,-6,-20
-13,-6,0,0,1,-17,-7,-6,-21
-11,-5,-1,0,1,-16,0,-5,-18
-5,1,0,0,1,-10,3,-1,-9
-10,-5,0,0,0,-15,-4,-6,-17
-5,0,1,0,1,-9,3,-2,-16
-11,-4,0,0,2,-13,1,-4,-14
-4,2,0,0,3,-9,5,0,-8
-7,-1,1,0,1,-12,2,-4,-19
-7,-1,1,0,1,-15,3,-3,-19
-12,-5,0,0,0,-15,-4,-6,-19
-10,-5,-2,-1,-1,-16,0,-4,-17
-7,-1,1,0,1,-12,2,-4,-19
-1,4,0,0,10,-2,5,1,-6
-6,1,0,0,1,-9,4,0,-9
0,4,1,1,13,-2,5,2,-6
-1,4,0,0,10,-2,5,1,-6
-7,-1,1,0,1,-16,3,-3,-20
-12,-5,-1,0,0,-15,-6,-6,-21
-7,-1,1,0,1,-15,3,-3,-19
-8,-1,0,0,3,-12,2,-3,-11
-10,-4,-1,-1,-1,-14,0,-4,-15
-6,0,1,0,1,-11,3,-4,-19
-12,-5,0,0,0,-15,-5,-6,-19
-1,3,0,0,11,-2,4,1,-6
-12,-5,0,0,0,-14,-5,-6,-20
-4,2,0,0,1,-10,4,1,-9
-13,-6,-2,-1,-1,-14,-1,-6,-19
-2,4,1,0,1,-8,6,-1,-13
-7,-3,0,0,1,-9,2,-2,-16
-11,-5,0,0,0,-15,-5,-6,-20
-4,3,1,0,2,-10,5,-2,-16
-13,-6,0,0,1,-17,-7,-6,-22
-11,-5,0,0,0,-16,-4,-6,-18
-7,-1,1,0,1,-16,3,-3,-20
-8,-1,0,0,2,-11,3,-2,-11
-2,1,0,0,1,-6,3,2,-9
-9,-2,0,0,6,-10,2,-3,-8
-7,-1,1,0,1,-10,2,-5,-20
-13,-5,0,0,1,-16,-7,-6,-19
-12,-5,-1,0,0,-15,-6,-6,-21
-12,-6,-1,0,0,-17,-6,-6,-20
-2,4,1,0,1,-8,6,-1,-13
-7,-1,1,0,1,-15,3,-3,-19
-7,-1,1,0,1,-16,3,-3,-19
-1,4,0,0,12,-2,5,2,-6
-11,-5,0,0,2,-20,-1,-4,-16
-6,-1,1,0,1,-14,2,-2,-20
-5,1,0,0,1,-10,3,0,-9
-8,-2,1,0,1,-16,2,-4,-20
-3,2,1,0,1,-10,4,0,-14
-10,-4,0,0,2,-19,0,-4,-17
-7,0,1,0,1,-11,3,-4,-19
-4,3,0,0,2,-9,5,1,-8
-4,2,0,0,1,-9,4,0,-9
2,7,1,0,12,1,7,4,-4
-11,-5,0,0,0,-14,-5,-6,-19
-13,-5,0,0,0,-15,-6,-6,-20
0,5,0,0,12,-1,5,2,-5
-9,-4,0,0,2,-16,0,-4,-16
-12,-5,0,0,0,-14,-5,-6,-20
-13,-6,0,0,1,-17,-7,-6,-21
-9,-4,0,0,2,-16,0,-4,-16
-11,-5,-1,0,0,-16,-5,-6,-19
-5,-2,0,0,1,-9,3,0,-15
-12,-5,0,0,0,-16,-5,-6,-21
-10,-3,0,0,2,-12,1,-4,-14
-10,-5,-2,-1,-1,-16,0,-4,-17
-12,-3,0,0,2,-13,2,-3,-12
-7,-4,0,0,2,-13,1,-3,-17
-11,-4,0,0,2,-12,1,-4,-14
-4,3,0,0,4,-8,5,0,-7
-8,-1,1,0,1,-12,2,-4,-19
-12,-5,0,0,0,-16,-6,-6,-21
-12,-6,-1,0,0,-18,-6,-6,-20
-6,-1,1,0,1,-12,2,-4,-18
-12,-5,0,0,0,-17,-5,-6,-20
-12,-5,0,0,0,-17,-5,-6,-20
-8,-2,1,0,1,-13,2,-5,-19
3,8,1,0,13,2,7,4,-4
-13,-6,-1,0,0,-18,-7,-6,-20
-11,-5,-1,0,0,-17,-1,-5,-22
-11,-5,0,0,0,-16,-5,-6,-21
-6,-1,0,0,-1,-11,0,-5,-11
-10,-4,-1,0,0,-15,0,-5,-19
-13,-6,0,0,1,-17,-7,-6,-22
-6,-3,0,0,1,-8,2,-2,-16
-10,-5,-1,0,0,-16,0,-4,-19
-4,-1,0,1,1,-9,3,0,-15
-13,-6,-1,0,0,-20,-8,-7,-22
-13,-6,-2,-1,-1,-15,-1,-6,-19
-3,2,0,0,5,-7,4,0,-8
0,5,1,0,11,-1,5,2,-5
-9,-4,-1,0,0,-15,1,-4,-17
-12,-5,0,0,0,-14,-5,-6,-18
-11,-5,0,0,0,-16,-5,-6,-21
-7,-1,1,0,1,-12,2,-4,-19
-7,-2,1,0,1,-17,2,-4,-21
-8,-3,-1,0,0,-13,-2,-5,-15
-8,-2,0,0,2,-11,3,-2,-12
-7,-1,1,0,1,-11,2,-4,-19
-12,-5,0,0,0,-16,-6,-6,-20
-12,-5,0,0,0,-17,-5,-6,-21
-6,0,1,0,1,-11,3,-4,-18
-10,-4,0,0,2,-19,0,-4,-16
-1,4,0,0,10,-2,5,1,-6
-4,3,0,0,1,-9,5,1,-8
-1,4,0,0,12,-2,5,1,-6
-11,-5,-1,0,0,-17,-5,-6,-20
-8,-2,1,0,1,-13,2,-5,-21
-10,-5,-2,-1,-1,-16,0,-3,-17
-8,-2,1,0,1,-13,2,-4,-19
3,7,0,0,0,-2,7,6,-6
-8,-1,1,0,1,-12,2,-4,-19
-11,-5,-2,-1,-1,-16,-1,-5,-19
-12,-6,-2,-1,-1,-16,-1,-5,-19
-8,-1,1,0,1,-12,2,-4,-19
-11,-5,-2,-1,-1,-15,0,-5,-17
0,4,1,1,13,-2,5,2,-6
-12,-5,0,0,1,-17,-6,-6,-21
0,5,0,0,11,-1,5,2,-5
-11,-5,0,0,0,-15,-4,-6,-17
-8,-3,0,0,1,-10,1,-2,-16
-12,-6,-1,0,0,-16,-6,-6,-20
-7,-1,1,0,1,-12,2,-4,-19
3,8,1,0,14,2,7,4,-3
-4,3,0,0,3,-8,5,0,-8
0,4,0,0,12,-2,5,2,-6
-12,-6,-2,-1,-1,-16,-1,-5,-19
-6,-3,0,0,1,-13,2,-1,-16
-11,-4,0,0,2,-13,1,-4,-14
-9,-4,0,0,0,-12,-4,-6,-17
-3,3,1,0,1,-8,5,-1,-15
-10,-2,1,0,1,-14,1,-6,-20
-12,-5,-1,0,1,-15,0,-5,-19
-6,0,1,0,1,-11,3,-4,-19
-9,-3,0,0,2,-13,1,-3,-14
-8,-4,0,0,2,-14,1,-3,-17
-9,-4,-1,0,0,-14,1,-4,-17
-7,-1,0,0,2,-11,3,-1,-10
-11,-5,-1,0,0,-17,0,-5,-22
-5,0,1,0,1,-9,3,-2,-17
-7,-2,1,0,1,-16,2,-4,-20
-7,-1,1,0,1,-16,2,-4,-20
-7,-1,1,0,1,-11,3,-4,-18
-5,1,0,0,1,-10,4,-1,-9
-8,-1,0,0,2,-10,3,-2,-11
-10,-5,0,0,0,-15,-4,-6,-17
-11,-5,-1,0,0,-16,-1,-5,-20
-2,2,0,0,2,-6,4,1,-9
-12,-6,-2,-1,-1,-17,-2,-6,-20
-7,1,0,0,6,-7,4,-1,-6
-11,-5,0,0,0,-15,-5,-6,-19
-11,-5,0,0,0,-14,-5,-6,-19
-6,0,1,0,1,-12,3,-4,-19
-10,-5,-2,-1,-1,-16,-1,-3,-17
-10,-4,0,0,2,-14,1,-3,-16
-7,1,0,0,6,-7,4,0,-5
-7,-1,1,0,1,-12,2,-4,-19
-9,-3,0,0,2,-13,1,-3,-14
-7,-3,0,0,1,-11,1,-2,-15
-8,-3,0,0,0,-13,-2,-5,-14
-9,-2,1,0,1,-14,1,-5,-22
-4,3,0,0,3,-8,5,0,-8
-4,2,0,0,1,-8,5,1,-9
-10,-5,-2,-1,-1,-16,0,-4,-17
-8,-2,0,0,2,-12,2,-2,-14
-4,3,0,0,2,-9,5,1,-8
-1,3,0,0,11,-2,4,1,-6
-6,-3,0,0,1,-8,2,-2,-16
-7,-2,1,0,1,-16,2,-4,-20
-7,-2,1,0,1,-16,2,-4,-20
-11,-5,-2,-1,-1,-16,-1,-5,-19
-8,-2,1,0,1,-13,2,-5,-19
-9,-3,-1,0,0,-14,1,-3,-18
-4,0,1,0,1,-12,3,-1,-17
-8,-2,1,0,1,-13,2,-5,-20
-12,-5,0,0,1,-16,-6,-6,-20
-6,-2,1,0,1,-14,2,-3,-20
0,4,0,0,12,-1,5,2,-5
-13,-6,-1,0,0,-21,-8,-6,-22
-12,-5,-1,0,0,-14,-6,-6,-21
-9,-1,0,0,7,-8,3,-2,-6
-12,-5,-1,0,0,-17,-1,-5,-22
-13,-6,-2,-1,-1,-15,-1,-6,-19
-13,-6,-1,0,0,-21,-8,-7,-23
-13,-6,-1,0,0,-20,-7,-6,-22
1,5,0,0,0,-3,6,5,-7
-1,5,0,0,0,-5,6,3,-8
0,4,0,0,12,-2,5,2,-6
-12,-5,0,0,0,-15,-6,-6,-20
0,5,1,1,12,-1,5,2,-5
-12,-5,0,0,0,-18,-5,-6,-21
-1,5,0,0,0,-5,6,3,-8
-7,-1,0,0,2,-11,3,-2,-12
-11,-5,-2,-1,-1,-16,-1,-5,-18
-10,-4,-1,0,0,-16,0,-5,-19
-9,-3,-1,0,0,-14,1,-3,-18
-7,-2,1,0,1,-12,2,-4,-19
0,5,1,1,12,-1,5,2,-5
-10,-5,0,0,0,-16,-4,-6,-17
-11,-5,-1,0,0,-16,0,-5,-20
0,5,1,1,12,-1,6,2,-5
-9,-3,0,0,2,-13,2,-2,-14
-7,-3,0,1,1,-11,2,-2,-16
-9,-4,-1,0,0,-14,0,-4,-19
-4,-1,0,1,1,-9,3,0,-15
0,5,1,0,12,-1,5,2,-5
-13,-6,-1,0,0,-22,-8,-6,-22
-5,-1,0,0,1,-9,3,-1,-9
-7,-1,1,0,1,-16,3,-3,-19
-7,-1,1,0,1,-12,2,-5,-20
-4,3,0,0,3,-9,5,1,-8
-12,-5,-1,0,0,-14,-6,-6,-20
-12,-5,0,0,2,-20,-1,-5,-16
-11,-5,-1,0,0,-17,0,-5,-21
-7,-1,1,0,1,-11,3,-4,-18
-10,-3,0,0,2,-12,2,-3,-14
-7,0,-1,0,0,-11,2,-3,-13
0,4,0,0,12,-1,5,2,-5
-7,-3,0,0,1,-14,2,-2,-16
-3,1,0,0,3,-7,3,1,-9
-10,-4,-1,0,1,-15,0,-5,-18
-11,-2,1,0,1,-15,1,-6,-20
-4,0,1,0,1,-12,3,-1,-17
-13,-6,-1,0,0,-18,-6,-6,-22
-3,2,1,0,1,-11,4,-1,-15
-11,-4,-1,0,1,-13,0,-5,-18
-8,-3,0,0,0,-13,-2,-5,-14
-9,-3,0,0,2,-13,1,-3,-13
-11,-5,-1,0,0,-16,0,-5,-21
-12,-5,0,0,0,-17,-6,-6,-21
-13,-6,0,0,1,-16,-7,-6,-21
-6,1,1,0,1,-11,3,-4,-19
-11,-5,-2,-1,-1,-16,-1,-4,-18
-12,-6,-2,-1,-1,-15,-1,-6,-19
-5,1,0,0,1,-10,4,0,-9
-5,1,0,0,1,-10,3,-1,-9
-11,-5,0,0,0,-14,-4,-6,-17
-13,-6,-1,0,0,-21,-8,-7,-23
-8,-3,0,0,0,-14,-2,-5,-15
-13,-6,-1,0,0,-19,-7,-6,-21
-13,-6,-2,-1,-1,-18,-2,-6,-20
-13,-5,0,0,1,-17,-6,-6,-21
-8,-3,0,0,1,-11,1,-3,-17
-10,-5,0,0,0,-15,-4,-6,-17
-5,1,0,0,1,-10,3,-1,-9
-13,-6,-1,0,0,-20,-8,-7,-22
-13,-6,-1,0,0,-19,-7,-6,-20
-7,-2,1,0,1,-16,2,-4,-20
-11,-5,-1,0,0,-17,0,-5,-21
-8,-1,0,0,2,-11,3,-2,-11
-5,1,0,0,1,-9,3,-1,-9
-10,-4,0,0,2,-19,0,-4,-17
-10,-4,0,0,2,-14,1,-4,-15
-8,-2,1,0,1,-12,2,-4,-19
-6,-1,1,0,1,-11,3,-3,-18
0,5,1,1,12,-1,5,2,-5
-11,-5,0,0,0,-15,-4,-6,-17
-7,-1,1,0,1,-12,2,-4,-19
-12,-5,-1,0,0,-14,-6,-6,-21
-8,-1,1,0,1,-12,2,-4,-19
-8,-2,1,0,1,-12,2,-5,-20
-7,-3,0,0,1,-10,1,-2,-16
-7,-1,1,0,1,-12,2,-4,-19
-6,-3,0,0,1,-8,2,-2,-16
-6,-1,1,0,1,-11,3,-3,-18
-13,-6,-1,0,0,-20,-8,-6,-22
-13,-5,0,0,0,-15,-7,-6,-21
-8,-2,0,0,1,-12,3,-2,-13
2,6,0,0,0,-3,7,5,-6
-7,-1,1,0,1,-15,3,-3,-19
-6,-1,1,0,1,-16,3,-3,-20
-10,-5,0,0,0,-15,-4,-6,-17
-1,3,0,0,11,-2,4,1,-6
-11,-5,-1,-1,-1,-18,-1,-5,-21
-12,-6,-2,-1,-1,-16,-1,-5,-19
-7,-1,1,0,1,-16,2,-4,-20
-1,3,0,1,11,-2,4,1,-6
-10,-4,0,0,0,-16,-3,-6,-17
-1,3,0,0,3,-6,5,2,-8
-13,-6,-1,0,0,-18,-7,-6,-20
-2,4,1,0,1,-8,6,-1,-13
-5,1,0,0,1,-9,4,-1,-10
-10,-4,0,0,1,-14,1,-3,-16
-12,-5,0,0,0,-17,-5,-6,-20
-12,-6,-2,-1,-1,-15,-1,-6,-19
-10,-3,1,0,1,-19,1,-6,-25
-10,-5,0,0,0,-15,-4,-6,-17
-9,-3,-1,-1,-1,-15,1,-3,-18
-12,-5,-1,0,0,-17,-1,-5,-22
-8,-4,0,0,2,-15,1,-3,-17
-12,-5,-1,0,0,-14,-6,-6,-20
-3,3,0,0,1,-8,5,1,-9
-8,-2,1,0,1,-13,2,-5,-19
-3,1,0,0,0,-7,4,2,-12
-4,3,0,0,3,-9,5,1,-8
-11,-5,-1,0,0,-16,-5,-6,-20
-4,1,1,0,1,-9,4,-1,-15
-11,-4,0,0,1,-16,0,-4,-17
-11,-5,0,0,0,-14,-5,-6,-19
-5,0,1,0,1,-9,3,-2,-17
-12,-5,0,0,0,-14,-5,-6,-19
-11,-5,-2,-1,-1,-15,-1,-5,-18
-12,-5,-1,0,0,-15,-6,-6,-22
-10,-3,0,0,2,-12,1,-3,-14
-13,-6,0,0,1,-17,-7,-6,-21
-5,1,0,0,1,-9,4,0,-9
-11,-5,-2,-1,-1,-16,-1,-5,-19
-5,1,0,0,1,-9,3,-1,-9
-4,-1,0,1,1,-9,3,0,-15
-5,-3,0,0,1,-10,2,-1,-16
-9,-3,0,1,3,-13,1,-3,-13
-3,3,0,0,1,-9,5,1,-8
-4,1,1,0,1,-10,4,-1,-16
-7,0,0,0,2,-11,3,-1,-10
-11,-5,-1,0,0,-16,0,-5,-20
-11,-5,0,0,2,-20,-1,-4,-16
-11,-5,-1,0,0,-16,-5,-6,-21
-12,-5,-1,0,0,-18,-5,-6,-21
-11,-5,0,0,0,-17,-5,-6,-21
-7,1,0,0,4,-8,3,-1,-8
-10,-4,-2,-1,-1,-15,0,-4,-17
-13,-6,-1,0,0,-20,-8,-7,-22
-12,-5,0,0,0,-15,-5,-6,-18
-10,-5,-2,-1,-1,-16,0,-4,-17
-11,-5,0,0,0,-15,-5,-6,-19
-7,-3,0,0,1,-9,1,-2,-16
-8,-3,-1,0,0,-14,1,-3,-17
-3,1,0,0,1,-6,3,1,-10
-7,-2,0,0,1,-10,2,-2,-16
-6,0,0,0,2,-10,3,-2,-9
-5,0,1,0,1,-9,2,-3,-17
-10,-5,0,0,0,-15,-4,-6,-17
-1,3,0,0,10,-2,5,1,-6
-11,-5,0,0,0,-16,-4,-6,-18
-12,-5,0,0,1,-16,-6,-6,-21
-9,-2,1,0,1,-19,1,-6,-23
2,5,0,0,0,-3,6,5,-6
-4,2,0,0,1,-9,4,1,-9
-3,1,0,0,2,-5,3,1,-10
-3,2,0,0,4,-7,4,1,-8
-8,-2,1,0,1,-12,2,-5,-20
-4,2,0,0,1,-10,4,1,-9
-12,-5,-1,0,0,-17,-5,-6,-21
-7,-1,1,0,1,-16,2,-4,-19
-1,3,0,0,10,-2,5,1,-6
-6,0,0,0,1,-11,4,-1,-10
-4,2,0,0,1,-10,4,1,-9
-5,1,0,0,1,-9,4,0,-9
-1,5,0,0,0,-5,6,3,-8
-11,-5,0,0,0,-15,-5,-6,-19
-7,-1,0,0,2,-10,3,-2,-10
-4,3,0,0,3,-8,5,0,-8
-6,-2,1,0,1,-14,2,-3,-20
-12,-6,-2,-1,-1,-17,-1,-5,-19
-3,0,0,0,0,-7,4,1,-13
-10,-3,0,0,7,-10,1,-3,-8
-5,0,1,0,1,-9,3,-2,-17
-12,-5,-2,-1,-1,-16,-1,-5,-19
-12,-5,0,0,0,-16,-6,-6,-20
0,4,0,0,12,-2,5,2,-6
-7,-1,1,0,1,-16,3,-3,-19
-7,-2,-1,0,-1,-10,-1,-5,-12
-4,2,0,0,3,-8,4,0,-8
-11,-5,-2,-1,-1,-16,-1,-5,-19
-7,-1,1,0,1,-15,3,-3,-19
-8,-3,0,0,0,-13,-2,-5,-14
-5,0,0,0,1,-10,3,0,-9
-13,-6,-2,-1,-1,-14,-1,-6,-19
-7,-1,1,0,1,-11,2,-4,-18
-11,-4,0,0,2,-13,1,-4,-14
-11,-5,0,0,0,-17,-4,-6,-19
-13,-6,-1,0,0,-21,-8,-7,-23
-8,-2,1,0,1,-13,2,-5,-19
-10,-4,0,0,2,-14,1,-4,-15
-7,-2,-1,0,-1,-11,-1,-5,-12
-12,-5,-1,0,0,-14,-5,-6,-19
-4,2,0,0,3,-8,5,0,-8
-11,-5,-2,-1,-1,-16,-1,-5,-18
-6,-1,0,0,-1,-10,0,-4,-10
-11,-5,0,0,0,-17,-4,-6,-19
-10,-4,0,0,2,-14,1,-4,-15
-12,-5,-1,0,0,-14,-6,-6,-20
-11,-5,-1,0,0,-19,-5,-6,-22
-6,-1,1,0,1,-11,3,-3,-18
-1,5,0,0,0,-5,6,2,-8
-8,-2,1,0,1,-18,2,-5,-22
-8,-1,1,0,1,-12,2,-4,-19
-7,-3,0,0,1,-10,1,-2,-16
-5,1,0,0,1,-9,3,-1,-9
-11,-5,0,0,0,-16,-5,-6,-20
-10,-3,0,0,2,-13,1,-3,-15
1,5,1,1,11,-1,6,3,-5
-13,-6,-2,-1,-1,-18,-2,-6,-20
-4,3,0,0,3,-8,5,0,-8
-11,-4,0,0,2,-13,1,-4,-14
3,6,0,0,0,-2,7,6,-6
-13,-6,-2,-1,-1,-14,-1,-6,-19
-11,-5,-1,0,0,-16,0,-5,-21
-12,-5,-1,0,0,-18,-5,-6,-21
-11,-5,0,0,0,-16,-5,-6,-20
-9,-1,0,0,7,-9,2,-3,-7
-11,-5,0,0,0,-15,-5,-6,-19
-9,-4,-1,0,0,-15,1,-4,-18
-10,-3,0,0,2,-12,2,-3,-14
-10,-4,-1,0,0,-14,0,-5,-18
-8,-1,1,0,1,-12,2,-4,-19
-11,-5,0,0,0,-16,-5,-6,-21
-10,-3,0,0,7,-10,1,-3,-8
-9,-4,-1,-1,0,-16,1,-3,-19
-6,-2,0,0,1,-12,2,-2,-16
-5,0,1,0,1,-13,3,-1,-18
